log hfd,log mmb,log abt
1.6361869,1.45086469,1.47376425
1.63619693,1.4509262,1.47379342
1.63634746,1.45114142,1.47385177
1.63634746,1.45121826,1.47388094
1.63639762,1.45127972,1.47392469
1.63641768,1.45127972,1.47395386
1.63696906,1.45129508,1.47404135
1.63735962,1.45140261,1.47405592
1.63756978,1.45146405,1.47415797
1.6376198,1.45154083,1.47440568
1.63763981,1.45163295,1.47469693
1.63777983,1.451679,1.47469693
1.63778983,1.45169435,1.47469693
1.63798978,1.45175574,1.47476971
1.63803975,1.45186316,1.47484248
1.63807973,1.45189384,1.47495888
1.6381197,1.45189384,1.47516252
1.63837942,1.45193987,1.47527884
1.63838941,1.45207791,1.47533699
1.63839939,1.45213925,1.47533699
1.63850922,1.45216992,1.47548232
1.63862901,1.45216992,1.47581641
1.63873878,1.45218525,1.47584545
1.63882857,1.45223124,1.47584545
1.63899813,1.45235387,1.47591804
1.63913772,1.45264497,1.47596159
1.63927726,1.45264497,1.47596159
1.63928723,1.45275216,1.47601965
1.63934701,1.45278279,1.47601965
1.63935698,1.45282872,1.47612123
1.63937691,1.45290526,1.47615025
1.63940679,1.45293587,1.47615025
1.63961596,1.4531042,1.47623729
1.63969562,1.4531195,1.4762663
1.63981507,1.45315009,1.4765708
1.63983498,1.45315009,1.47658529
1.63992455,1.45316539,1.4767447
1.63992455,1.45330305,1.47687508
1.64002404,1.45331834,1.47696198
1.64002404,1.45334892,1.47699095
1.64013346,1.45339479,1.47706334
1.64035222,1.45357823,1.47715021
1.64036216,1.45362407,1.47722258
1.64046156,1.45363935,1.47730941
1.64053112,1.45365464,1.47730941
1.64057087,1.45368519,1.47730941
1.64105746,1.45368519,1.47745409
1.64107731,1.45400594,1.47749748
1.64121623,1.45405174,1.47751194
1.64147411,1.45406701,1.47756979
1.64155343,1.45426541,1.47756979
1.64157325,1.45426541,1.47767101
1.64159308,1.45429593,1.47767101
1.6416129,1.45431119,1.47771439
1.64167237,1.45450949,1.47775775
1.6417021,1.45461622,1.47790228
1.64174174,1.45463147,1.47791673
1.64189036,1.45472294,1.47801787
1.64190026,1.45473818,1.47810454
1.64213793,1.45513429,1.47816231
1.64215773,1.45514952,1.47817675
1.64220723,1.45516475,1.47820564
1.64234579,1.45528655,1.47820564
1.64245463,1.45563653,1.47822008
1.6427612,1.45566696,1.47824895
1.64279086,1.455743,1.47835002
1.64279086,1.45578861,1.47843662
1.64284028,1.45591024,1.47862421
1.64286005,1.45591024,1.47876845
1.64303792,1.45598624,1.47878287
1.64312683,1.45598624,1.47882613
1.64323547,1.45604703,1.47886939
1.64328485,1.45606222,1.47892706
1.6435415,1.45607742,1.4790712
1.64365004,1.45610781,1.47912884
1.64380786,1.456123,1.47914325
1.64381773,1.45666963,1.47917207
1.64382759,1.45669998,1.47954652
1.64385717,1.45676067,1.47956092
1.64395577,1.45677584,1.4795897
1.64396563,1.45683652,1.47969045
1.64414305,1.45685169,1.47974801
1.64423173,1.4570185,1.4797624
1.64426129,1.45704883,1.47979118
1.6443007,1.45706399,1.47999256
1.64443859,1.45715494,1.48007884
1.64449767,1.45715494,1.48013635
1.64457644,1.4571701,1.48030883
1.64458628,1.45721557,1.4803232
1.64477329,1.45724588,1.48039505
1.64494054,1.45727619,1.48071102
1.64496022,1.45729134,1.48085457
1.64528469,1.45738225,1.48094068
1.64555981,1.45753372,1.48145696
1.64565802,1.45759429,1.48148563
1.64578567,1.45760943,1.4817292
1.64585438,1.45766999,1.48184377
1.64585438,1.45779109,1.4820442
1.64594272,1.45797268,1.48211576
1.64609971,1.45824492,1.48211576
1.64620761,1.45827516,1.4821587
1.64625665,1.45838097,1.4821587
1.64626646,1.45872847,1.48223024
1.64641353,1.45889457,1.48241619
1.64659975,1.45892477,1.48261636
1.64660955,1.45893986,1.48263065
1.64664874,1.45898515,1.48265924
1.64683487,1.45898515,1.48265924
1.64685445,1.45901533,1.48275928
1.64702091,1.45915115,1.48297357
1.64707964,1.45916623,1.48301642
1.64711879,1.45921149,1.48308782
1.64738297,1.45925675,1.4831021
1.64738297,1.45925675,1.48314493
1.64745143,1.45925675,1.48323059
1.64745143,1.45928692,1.4833305
1.64751011,1.45937741,1.48335904
1.647559,1.45943772,1.48344465
1.64760788,1.45948296,1.48345892
1.64769586,1.45954326,1.48350171
1.64769586,1.45954326,1.48351598
1.64785222,1.45970905,1.4836586
1.64805736,1.45973918,1.48367286
1.64823312,1.45978438,1.48368712
1.64841856,1.45996514,1.48374416
1.64863319,1.46017592,1.48391521
1.64882821,1.46026623,1.48402921
1.64889645,1.46040165,1.4840862
1.64898417,1.46053703,1.48415742
1.64910109,1.46055207,1.4845703
1.64912058,1.46070244,1.48469835
1.64921799,1.46077761,1.48485481
1.64924721,1.46089784,1.48492591
1.64945169,1.46095795,1.48503965
1.64975337,1.46100302,1.48516756
1.64977283,1.46118327,1.48518177
1.64980201,1.46121331,1.48521019
1.64982146,1.46124334,1.4852244
1.6500354,1.46136345,1.48530965
1.65004512,1.46137846,1.48538067
1.65012288,1.46140848,1.48542328
1.65049208,1.4614385,1.48565046
1.65055035,1.4614535,1.48574981
1.65084156,1.46146851,1.48577819
1.65111318,1.46191851,1.48593426
1.65116167,1.46202344,1.48606192
1.65117137,1.46203843,1.48611864
1.65119076,1.46247287,1.48611864
1.65147185,1.46260761,1.48617535
1.65147185,1.46263754,1.48620371
1.65152999,1.46293679,1.48624624
1.65205285,1.46308633,1.48627459
1.65217863,1.46323583,1.48630293
1.65219798,1.46331055,1.48644465
1.65231404,1.4633255,1.48662881
1.65242041,1.46341515,1.48669962
1.65246875,1.46343009,1.48688367
1.65255575,1.46365414,1.48702519
1.6526234,1.46369893,1.48712423
1.65293254,1.46372879,1.48733638
1.65299048,1.46411679,1.48753429
1.65304842,1.46426593,1.48754843
1.65307738,1.46450445,1.48757669
1.65318356,1.46450445,1.48766148
1.65362731,1.46453426,1.48767561
1.65370444,1.46456406,1.48771799
1.65378155,1.46460876,1.48771799
1.65383938,1.46460876,1.48773212
1.65394537,1.46462366,1.48785924
1.65406097,1.46463856,1.48790161
1.65417654,1.46469815,1.48805692
1.65421506,1.46472794,1.48814161
1.6542632,1.46484709,1.48831094
1.65438834,1.46486198,1.48835327
1.65448458,1.46493643,1.48835327
1.65450382,1.4649662,1.48849431
1.65452307,1.46502575,1.48849431
1.654927,1.46511505,1.48855072
1.65495584,1.46514482,1.48883263
1.65496545,1.46521922,1.48883263
1.65505195,1.4653531,1.48890309
1.65511922,1.46542747,1.48890309
1.65512883,1.46548695,1.48895944
1.65523451,1.46550182,1.48902987
1.65534016,1.46559102,1.48905804
1.65538818,1.46563562,1.48911437
1.65593519,1.46568021,1.48914253
1.65596396,1.4657991,1.48917069
1.65616531,1.46584367,1.48928332
1.65676878,1.46593281,1.48932555
1.65685492,1.46612587,1.48932555
1.65691234,1.46614072,1.4893537
1.65699845,1.46621495,1.48956477
1.65706542,1.46622979,1.48970542
1.65716107,1.46624464,1.48973354
1.65720888,1.46631885,1.48973354
1.65724713,1.46633369,1.48995848
1.65738097,1.46640788,1.4900147
1.65741921,1.46646723,1.49025353
1.65745744,1.46648207,1.49025353
1.65774406,1.46707508,1.49035184
1.65788729,1.46710471,1.49035184
1.65820225,1.46710471,1.49039396
1.65840256,1.46711953,1.490408
1.65859325,1.46732687,1.49049224
1.65884101,1.46765249,1.49054838
1.65885054,1.46766729,1.49064662
1.65907912,1.46781522,1.49064662
1.65915528,1.46783001,1.49073081
1.6591648,1.46785958,1.49074484
1.65925047,1.46800744,1.49075887
1.65958346,1.4681257,1.49080095
1.65963101,1.46814047,1.49085706
1.65984967,1.46817003,1.49087108
1.65994471,1.46824391,1.49088511
1.66008722,1.46825869,1.49092718
1.66016321,1.46846549,1.49095523
1.66029616,1.46852456,1.49112347
1.66031515,1.46858362,1.4911515
1.66037211,1.46858362,1.49123559
1.6603911,1.46865743,1.49136169
1.66049551,1.46870171,1.4913757
1.66062835,1.46889355,1.49141773
1.66068527,1.46901156,1.49159979
1.66089392,1.4690558,1.49175378
1.66102665,1.46914428,1.49175378
1.66103613,1.46914428,1.49185175
1.66154768,1.469218,1.49189373
1.66194513,1.46923274,1.4919357
1.66195459,1.46923274,1.4919357
1.66208699,1.46929171,1.49196368
1.66224771,1.46933592,1.49199166
1.66224771,1.46945381,1.49203363
1.66230442,1.46967477,1.49208958
1.66241782,1.46982202,1.49214552
1.66255008,1.46992506,1.49221543
1.66274839,1.46992506,1.49225738
1.66315418,1.47013106,1.49246704
1.66317305,1.47014578,1.49250896
1.66334279,1.47023403,1.49259278
1.66354074,1.47032227,1.49266263
1.66359729,1.47032227,1.49271849
1.66361613,1.47036638,1.49276039
1.66361613,1.47038109,1.49276039
1.66424698,1.47039579,1.49281624
1.66424698,1.47046929,1.49287209
1.66427521,1.47052809,1.49287209
1.66431284,1.47071912,1.49291397
1.66433165,1.47073381,1.49291397
1.66463258,1.4708807,1.49292793
1.66468897,1.47089538,1.49294189
1.66469837,1.47091007,1.49301168
1.66471717,1.47095412,1.49310936
1.66475476,1.4709688,1.49313727
1.66494268,1.47105689,1.49315122
1.66497086,1.47105689,1.49324887
1.66510235,1.47107157,1.49331861
1.66521502,1.47115964,1.49336045
1.66525257,1.47126237,1.49355563
1.66545903,1.47130638,1.49361139
1.66562789,1.47142374,1.49375074
1.66580605,1.47159972,1.49382039
1.6658248,1.47176097,1.49386218
1.66589042,1.4719954,1.49387611
1.66595603,1.47209793,1.49395967
1.6659654,1.4721565,1.49400145
1.66601226,1.47225899,1.49400145
1.66609659,1.47236146,1.49401537
1.66612469,1.47236146,1.49405715
1.66630265,1.47250779,1.49407107
1.66647118,1.4726687,1.49414067
1.66648054,1.47274183,1.49419635
1.66654606,1.47282956,1.49419635
1.66670514,1.47296112,1.4944329
1.66678933,1.47304881,1.49444681
1.66679868,1.47307803,1.49444681
1.66693897,1.47312186,1.49454417
1.66698572,1.47319491,1.4945998
1.66701377,1.47338477,1.49466932
1.66732218,1.47348697,1.49469712
1.66738757,1.47350157,1.49478053
1.66770505,1.47353076,1.49483612
1.66787303,1.47363293,1.49507232
1.66794767,1.47363293,1.49522509
1.66826474,1.47372048,1.49522509
1.6684791,1.47385177,1.49522509
1.66855364,1.47401219,1.49526674
1.66856295,1.47404135,1.49541944
1.66869336,1.47415797,1.49543332
1.66893543,1.47431827,1.49557209
1.66895404,1.47444938,1.49558596
1.66913085,1.4745222,1.49561371
1.66926108,1.47455133,1.49564145
1.66927968,1.47458045,1.49565533
1.66930758,1.47469693,1.49572468
1.66936338,1.47476971,1.49572468
1.66940987,1.47485703,1.49596039
1.66958649,1.47495888,1.49605742
1.66959578,1.47498798,1.4962514
1.66967942,1.47501708,1.49629295
1.66988379,1.47504617,1.49629295
1.66988379,1.47506071,1.49633451
1.66999523,1.4750898,1.49645914
1.67015305,1.47513343,1.49654221
1.67028297,1.47517706,1.49659758
1.67031081,1.47535152,1.4966391
1.67033864,1.47535152,1.49668062
1.67041286,1.47549685,1.49697114
1.67062616,1.47555497,1.49702645
1.6706447,1.47622278,1.49704028
1.67086715,1.47623729,1.49728911
1.671358,1.47623729,1.49738583
1.67143205,1.47639683,1.49738583
1.67157084,1.4765708,1.49752398
1.67175583,1.47662878,1.49782774
1.67182056,1.47670123,1.49784154
1.6718483,1.4767447,1.49785534
1.67202393,1.47688957,1.49799333
1.67219949,1.47699095,1.49803472
1.67233804,1.47712125,1.49824161
1.67234727,1.4772081,1.49833813
1.6725227,1.47733835,1.49846219
1.67286413,1.47741069,1.49862754
1.67295636,1.47745409,1.49864132
1.67303013,1.47752641,1.49868265
1.6731592,1.47769993,1.49873774
1.67316841,1.47772884,1.49884792
1.67326058,1.47783002,1.49887546
1.67339879,1.47794563,1.49887546
1.67350012,1.47804676,1.49897183
1.67374873,1.4780901,1.4989856
1.67382237,1.47817675,1.49905442
1.67387759,1.47852321,1.49910947
1.6739788,1.47892706,1.49946713
1.6740616,1.47899913,1.49950838
1.67422714,1.47902796,1.49963211
1.67426392,1.47904237,1.49983823
1.67442939,1.4790712,1.49985197
1.67456723,1.4790712,1.49987945
1.67464072,1.4790712,1.50003053
1.67468665,1.47940254,1.500058
1.67469584,1.47941694,1.50009919
1.67481523,1.47943134,1.50026393
1.6750172,1.47947453,1.50033255
1.67516403,1.47948893,1.50040116
1.67531081,1.47951773,1.5004286
1.67533833,1.47954652,1.5004286
1.67574169,1.47964728,1.50062064
1.67586996,1.47971924,1.50067549
1.67598902,1.47973363,1.50073033
1.67602565,1.47990627,1.50085371
1.67613553,1.48000694,1.50089483
1.67642838,1.48009322,1.50090853
1.67644668,1.4802226,1.50094965
1.67680331,1.4802226,1.50096335
1.67683987,1.48033757,1.50101816
1.67691299,1.48045251,1.50104556
1.67711399,1.48049561,1.50115515
1.67745182,1.48071102,1.50123733
1.67747007,1.48085457,1.50130579
1.67757046,1.48088328,1.50137425
1.67757958,1.48102677,1.50137425
1.67759783,1.48105546,1.50145638
1.67760695,1.48111284,1.50147007
1.67761608,1.48111284,1.5015385
1.67778027,1.48149996,1.50156587
1.67779851,1.48158594,1.50162061
1.67785323,1.4816719,1.50162061
1.67796264,1.48171487,1.50162061
1.67798087,1.48201558,1.50164797
1.67813581,1.48220162,1.50167533
1.67836357,1.48241619,1.50170269
1.67858211,1.48248769,1.50186682
1.67859121,1.48255918,1.50186682
1.67877324,1.48260206,1.50192151
1.67893699,1.48268783,1.50200354
1.67902794,1.48278786,1.50212656
1.67905522,1.48287358,1.50214023
1.67914615,1.48295929,1.50215389
1.67920979,1.48304498,1.50246809
1.67925523,1.4831021,1.5024954
1.67930977,1.48313066,1.50250905
1.6794279,1.48314493,1.50255002
1.6794279,1.48320204,1.50259097
1.67943698,1.48363008,1.50271382
1.67953691,1.48371564,1.50297306
1.67954599,1.48391521,1.50316398
1.67959141,1.48391521,1.50330029
1.67962774,1.48397222,1.50334118
1.67974578,1.48407195,1.50342294
1.67983656,1.48407195,1.50345019
1.67999992,1.48434255,1.50354556
1.68030831,1.4843995,1.50358642
1.68039898,1.48447068,1.50360004
1.68041711,1.48452761,1.50362728
1.68052587,1.48459876,1.50373622
1.68062555,1.48461299,1.50379068
1.68066179,1.48462722,1.50395402
1.68086106,1.48474103,1.50409009
1.68091539,1.48475525,1.5041037
1.68104214,1.4847837,1.50413091
1.68127743,1.4847837,1.50425332
1.68129552,1.48486903,1.50432131
1.68139502,1.48488325,1.50440289
1.68144024,1.48494013,1.50445727
1.68152163,1.48496856,1.50445727
1.68153067,1.48501121,1.50445727
1.68153971,1.48503965,1.50451164
1.6816482,1.48505386,1.504566
1.68178377,1.48513914,1.50457959
1.68199156,1.48519598,1.50479697
1.68203671,1.48525282,1.50481055
1.68208187,1.48530965,1.50482414
1.68229854,1.48532385,1.50500066
1.68233464,1.48538067,1.50502782
1.68289384,1.48543748,1.50502782
1.68289384,1.48546588,1.50509569
1.68292088,1.48574981,1.50514998
1.68311011,1.48579238,1.50532637
1.68319118,1.48583495,1.50543489
1.68320019,1.48597682,1.50551626
1.6834073,1.485991,1.50554338
1.68345231,1.48609028,1.5055705
1.68346131,1.48610446,1.5056654
1.68353332,1.48616118,1.5060177
1.68363231,1.48618953,1.50609896
1.68372228,1.48620371,1.50616667
1.68381224,1.48641631,1.50616667
1.68383022,1.48643048,1.50634265
1.6839831,1.48645882,1.50641032
1.68416288,1.48647299,1.50650503
1.68426172,1.48669962,1.50650503
1.68431563,1.4867421,1.50650503
1.68441444,1.48689782,1.50654562
1.68451323,1.48696859,1.50655915
1.68467484,1.48701104,1.50657267
1.6847646,1.48706764,1.50657267
1.68478255,1.48715252,1.5065862
1.68480947,1.48716667,1.50680258
1.6850786,1.48744948,1.50692424
1.68520413,1.48760496,1.50695127
1.6853386,1.48768973,1.5069783
1.68548198,1.48784512,1.50701885
1.6857686,1.48785924,1.50703236
1.68577756,1.48788749,1.50724851
1.68618029,1.48790161,1.50751856
1.6862429,1.48795809,1.50757254
1.68625185,1.4880428,1.50773447
1.68626973,1.48816984,1.50777494
1.6865469,1.48819806,1.50784238
1.68665414,1.48826862,1.50796376
1.68683282,1.48828272,1.50805814
1.6869132,1.48835327,1.50812554
1.68718995,1.48835327,1.50816597
1.68739517,1.48895944,1.50817945
1.68755571,1.48924109,1.50830073
1.68760921,1.48928332,1.50832767
1.68763596,1.48942407,1.50838156
1.68768054,1.48946628,1.50848932
1.68771619,1.48952256,1.50852972
1.68775185,1.48966323,1.50852972
1.6880637,1.48967729,1.50873167
1.68809932,1.48980385,1.50933696
1.68814385,1.4900147,1.50945791
1.6882596,1.49005685,1.50947135
1.68827741,1.49014115,1.50951166
1.68831302,1.49036588,1.5095654
1.68835752,1.490408,1.50957884
1.68846432,1.49043608,1.50974002
1.68873119,1.49053435,1.50980716
1.68898013,1.49054838,1.50983401
1.68901568,1.49056242,1.50988771
1.68903345,1.49061855,1.50990113
1.68904234,1.49074484,1.51000851
1.68904234,1.49078692,1.51007561
1.68909566,1.49089913,1.51008903
1.68910454,1.49123559,1.51012928
1.68924669,1.4912496,1.51015612
1.68935326,1.49127763,1.51015612
1.68952196,1.49143174,1.51023661
1.68953971,1.49150177,1.51023661
1.68972608,1.49172579,1.51025002
1.68974382,1.49179577,1.51029026
1.68977044,1.49182376,1.51045117
1.68977931,1.49190772,1.51071923
1.68984141,1.49194969,1.51082641
1.68985915,1.49196368,1.51089338
1.68986802,1.49207559,1.51100051
1.68994784,1.49207559,1.51102729
1.69008084,1.49208958,1.51108085
1.69025812,1.49211755,1.51113439
1.6902847,1.49214552,1.51136189
1.6904176,1.49236921,1.51138865
1.69055046,1.49236921,1.51156253
1.69055932,1.49236921,1.51157591
1.69057703,1.49252293,1.51161602
1.6907364,1.49255087,1.51169624
1.69090455,1.49260675,1.51170961
1.69096649,1.49266263,1.51173634
1.69100188,1.49290001,1.51173634
1.69111687,1.49310936,1.51176308
1.69139096,1.49343017,1.51176308
1.69141748,1.49344411,1.51177644
1.69162071,1.49345805,1.51182991
1.69162071,1.4935417,1.51184327
1.69165604,1.49372287,1.51191009
1.69177086,1.49383432,1.51192345
1.69192979,1.49393182,1.51204369
1.69197393,1.49398753,1.51212383
1.69208866,1.49405715,1.51227071
1.69209749,1.49405715,1.51232411
1.69218572,1.49415459,1.51235081
1.69220337,1.49416851,1.5124042
1.69224748,1.49419635,1.5124042
1.69228276,1.4942381,1.51249762
1.69258256,1.4943216,1.51252431
1.69275001,1.49447463,1.51260436
1.69277644,1.49448854,1.51269773
1.692935,1.49465541,1.51275108
1.69295262,1.49482223,1.51275108
1.69297023,1.49483612,1.51279109
1.69300546,1.4949195,1.51283109
1.69306709,1.49503065,1.51285776
1.6930847,1.49522509,1.51287109
1.69319034,1.49528063,1.51289776
1.69337515,1.49536392,1.51311101
1.69341914,1.49562758,1.51313766
1.69346313,1.49562758,1.51320428
1.69383243,1.49582175,1.51329752
1.69389395,1.49594653,1.51331084
1.69394668,1.49597426,1.51357714
1.69398182,1.49604356,1.51359045
1.69412238,1.49608513,1.51361707
1.69431557,1.49608513,1.51369692
1.69448235,1.49612671,1.51380337
1.6944999,1.49618213,1.51392309
1.69454378,1.49622369,1.51402948
1.69464029,1.49626525,1.51425547
1.69464029,1.49633451,1.51425547
1.69477187,1.49643145,1.51428205
1.69521016,1.49648683,1.51434849
1.69536783,1.49676364,1.51436178
1.69539411,1.49687432,1.51438835
1.69545541,1.49709559,1.51454775
1.69546416,1.49712324,1.51469382
1.69555172,1.49730293,1.51474692
1.69557798,1.49737202,1.51478675
1.69603295,1.4974411,1.51480002
1.69611165,1.49746872,1.51485311
1.696269,1.49762065,1.51502561
1.69643503,1.49785534,1.5151052
1.69652239,1.49786914,1.51514499
1.69653112,1.49786914,1.5152776
1.69669705,1.49797954,1.51529086
1.69677563,1.49802093,1.51537041
1.69685419,1.4980899,1.51541017
1.69695019,1.49818645,1.51548969
1.69711596,1.49820024,1.51550295
1.69740372,1.49832434,1.51555595
